geneID,786_M1A_1,786_M1A_2,786_M1A_3,786_O_1,786_O_2,786_O_3,HK2_1,HK2_2,HK2_3
255654,0,0,0,0,0,0,0,0,0
64216,983,983,967,1363,1202,1315,1673,2326,2552
163882,513,645,606,1037,879,920,1731,2228,2627
51097,3050,3265,3267,4386,3733,4289,4310,5935,6256
100130097,6,6,8,17,5,10,13,13,19
149134,0,0,0,0,0,0,1,1,2
25909,3808,4251,4247,6214,5549,5968,6568,8436,10461
57116,65,77,80,121,98,106,123,160,169
100533111,1,0,1,1,0,1,1,0,2
93474,128,126,128,167,153,172,180,283,298
79862,93,121,108,171,131,141,163,194,237
388759,0,0,0,0,0,0,0,0,0
7678,161,180,163,216,178,207,224,336,325
100500849,15,23,21,27,24,19,30,25,35
317705,0,0,0,0,0,0,0,0,0
84838,1120,1225,1148,1879,1601,1790,2204,2831,3330
114548,83,102,99,47,41,51,0,1,1
127623,0,0,0,0,0,0,0,0,0
441932,0,0,0,0,0,0,0,0,0
148823,0,0,0,0,0,0,0,0,0
148824,0,0,0,0,0,0,0,0,0
81472,0,0,0,0,0,0,0,0,0
81470,0,0,0,0,0,0,0,0,0
81469,0,0,0,0,0,0,0,0,0
441933,0,0,0,0,0,0,0,0,0
343169,0,0,0,0,0,0,0,0,0
26188,0,0,0,0,0,0,0,0,0
284532,0,0,0,0,0,0,0,0,0
391189,0,0,0,0,0,0,0,0,0
25893,0,0,0,0,0,0,0,0,0
343171,0,0,0,0,0,0,1,0,0
343172,0,0,0,0,0,0,0,0,0
284521,0,0,0,0,0,0,0,0,0
391190,0,0,0,0,0,0,0,0,0
391191,0,0,0,0,0,0,0,0,0
26247,0,0,0,0,0,0,0,0,0
81466,0,0,0,0,0,0,0,0,0
26246,0,0,0,0,0,0,0,0,0
391192,0,0,0,0,0,0,0,0,0
388762,0,0,0,0,0,0,0,0,0
127059,0,0,0,0,0,0,0,0,0
391194,0,0,0,0,0,0,0,0,0
127062,0,0,0,0,0,0,0,0,0
26245,0,0,0,0,0,0,0,0,0
391195,0,0,0,0,0,0,0,0,0
127064,0,0,0,0,0,0,0,0,0
391196,0,0,0,0,0,0,0,0,0
127066,0,0,0,0,0,0,0,0,0
127074,0,0,0,0,0,0,0,0,0
254879,0,0,0,0,0,0,0,0,0
26696,0,0,0,0,0,0,0,0,0
401992,0,0,0,0,0,0,0,0,0
343173,0,0,0,0,0,0,0,0,0
401993,0,0,0,0,0,0,0,0,0
391211,0,0,0,0,0,0,0,0,0
343563,0,0,0,0,0,0,0,0,0
127068,0,0,0,0,0,0,0,0,0
127069,0,0,0,0,0,0,0,0,0
127077,0,0,0,0,0,0,0,0,0
403244,0,0,0,0,0,0,0,0,0
403239,0,0,0,0,0,0,0,0,0
401994,0,0,0,0,0,0,0,0,0
101928226,0,0,0,0,0,0,0,0,0
646627,0,0,0,0,0,0,0,1,1
80851,2785,2878,2663,4096,3448,3693,2187,2960,3333
100422879,3,2,1,4,4,5,1,3,4
79894,1316,1243,1263,1915,1624,1689,1544,2021,2239
55657,512,512,545,591,532,567,474,608,596
267002,136,159,160,159,143,170,251,325,349
100189199,0,0,0,0,0,0,0,0,0
100189409,0,0,0,0,0,0,0,0,0
102723376,0,0,0,1,0,1,0,0,0
347688,0,0,0,0,1,0,1,2,1
10771,4369,5023,4982,6186,5197,6062,2658,3254,3979
22982,1221,1399,1337,2069,1788,1935,801,958,1186
100847086,0,0,0,0,0,0,0,0,0
414235,0,1,0,0,0,0,0,0,0
105376339,0,0,0,0,0,0,0,0,0
23185,5475,6029,6057,7644,6244,7259,3380,4420,5378
101927762,0,1,0,1,0,0,0,0,0
105376341,0,0,0,3,0,1,0,0,0
23560,5472,6217,6151,7761,6738,7615,3991,5442,6114
91734,181,210,204,265,220,239,83,102,142
55853,6,5,6,14,3,4,10,8,7
102723422,2,3,2,4,2,2,0,3,1
3422,1702,1726,1827,2375,1989,2232,1311,1730,1907
22884,781,905,843,1113,967,1169,887,1070,1244
399706,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0
642394,0,0,0,0,0,0,0,0,0
282980,0,0,0,0,0,0,0,0,0
102465944,0,0,0,0,0,0,0,0,0
399708,0,0,0,0,0,0,0,0,0
105376351,0,0,0,0,0,0,0,0,0
101927824,7,13,11,18,5,15,4,2,6
5214,40453,40861,39857,41791,34553,38849,14516,17668,21539
10531,6252,6831,6816,7981,6624,7258,3198,3964,4802
100507034,38,41,51,64,46,56,18,13,29
105376353,1,2,0,0,4,5,5,3,3
105376501,0,0,0,3,1,0,0,1,0
1316,6098,6454,6511,5399,4621,5438,2826,3717,4353
102464829,0,0,0,0,0,0,0,0,0
101927964,0,0,0,0,0,0,0,0,0
100652988,17,14,21,26,20,12,6,10,6
100507059,0,1,0,0,0,0,0,0,0
100216001,2958,2918,3050,441,359,375,8,11,22
338588,12,12,5,3,1,2,0,0,0
83592,1,0,2,0,0,0,0,0,0
389932,0,0,0,0,0,0,0,0,0
1645,8,10,11,38,40,47,77,90,78
1646,0,1,0,1,1,5,3,2,5
8644,38,51,52,161,124,185,328,495,544
340811,0,0,0,0,0,0,2,0,0
1109,1,6,5,12,10,21,34,37,51
114131,0,0,0,0,0,0,0,0,0
79861,1,7,2,2,3,1,0,0,0
10276,2626,2945,2847,3194,2954,3266,1139,1572,1812
51806,0,0,0,0,0,0,0,0,0
100132159,1,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0
79754,956,1024,1052,1182,945,1136,510,744,769
54906,5708,7266,6648,8738,7959,8512,3720,4545,5628
2665,12708,13909,13869,15255,13112,14994,6546,8869,10085
100189342,0,0,0,0,0,0,0,0,0
54522,240,243,234,264,253,278,81,115,152
84893,3888,4077,4049,4794,3853,4592,2239,2789,3134
3601,644,710,679,988,865,908,230,300,314
3559,0,0,0,0,0,0,0,0,0
84991,4312,4462,4587,5131,4391,4965,2485,3453,3911
5209,3202,3705,3386,5746,4867,5411,4397,5612,6166
100422989,0,0,0,0,0,0,0,0,0
100628560,0,0,0,0,0,0,0,0,0
399715,0,0,0,2,3,3,2,5,4
5588,13,26,41,376,273,381,207,294,319
439949,28,53,23,197,183,211,96,147,146
101928150,0,0,0,0,0,0,0,0,0
100652997,0,0,0,0,0,0,0,0,0
100507127,19,13,21,8,7,5,0,0,0
57713,3,1,0,149,129,119,12,10,12
80760,2353,2904,2631,2149,1993,2501,0,0,1
3698,10,11,5,20,23,28,3,4,2
22944,659,667,667,781,647,824,371,489,590
509,7282,7541,7306,9541,8042,9363,4350,5955,6610
83860,915,952,963,1329,1074,1279,529,698,826
2625,0,0,0,2,7,11,18,23,24
105376502,0,0,0,0,0,0,0,0,0
399717,0,0,0,0,0,0,0,0,0
100507143,0,0,0,0,0,0,0,0,0
101928272,0,1,0,2,4,6,0,0,1
100507163,0,0,0,0,0,0,0,0,0
101928298,0,0,0,0,0,0,0,0,0
101928322,0,0,0,0,0,0,0,0,0
207107,9,6,5,5,8,1,367,524,641
254312,0,0,0,0,0,0,0,0,0
10659,0,0,0,0,0,0,115,144,170
439950,0,0,0,0,0,0,0,0,0
414196,0,0,0,0,0,0,0,0,0
9712,1303,1395,1405,1717,1455,1649,828,958,1260
79746,130,149,148,444,387,396,242,327,332
254427,1993,2170,2059,1476,1250,1346,788,1143,1304
219731,2,4,4,3,1,4,0,4,8
26019,3691,4346,4302,4788,4265,4805,2109,2627,3079
55526,1273,1360,1389,1615,1393,1555,1172,1386,1716
55176,550,578,621,657,512,668,289,373,427
100616488,0,0,0,0,0,0,0,0,0
11164,4573,4815,4658,5891,5034,5523,2170,2923,3298
8872,5279,5447,5419,6288,5323,5971,3136,4395,4876
57118,1040,1034,1130,905,782,911,34,67,63
100616151,0,0,0,0,0,0,0,0,0
100616320,0,0,0,0,0,0,0,0,0
100313841,0,0,0,0,0,0,0,0,0
83643,2,0,2,2,4,2,2,1,1
10133,6394,6726,6637,5517,4621,5275,2394,3124,3634
55388,2175,2579,2439,3267,2795,3048,1631,1980,2472
221044,0,0,0,0,0,0,0,0,0
5264,1066,1087,1084,1319,1131,1384,290,427,463
22929,4448,4636,4593,5723,4802,5480,2898,3925,4522
222389,2350,2557,2647,1751,1516,1771,525,668,755
8559,869,982,1008,1086,896,1113,550,812,860
55691,1503,1748,1699,943,790,939,510,599,776
101928453,14,11,18,4,7,5,1,0,1
100422843,0,0,0,0,0,0,0,0,0
100302116,0,0,0,0,0,0,0,0,0
83641,4494,4902,5099,4705,4341,4819,1600,2266,2552
441549,11,13,12,21,8,16,16,25,25
51182,3099,3319,3217,3918,3408,3767,1911,2640,2931
79723,1299,1438,1348,1451,1364,1566,911,1253,1459
64421,850,933,956,1068,965,1027,390,504,651
644890,5,7,5,15,6,15,6,10,10
105376432,10,4,3,4,7,4,0,0,0
55301,0,0,3,0,1,3,3,6,3
414149,102,107,95,186,169,203,135,193,225
221060,0,2,3,1,4,3,4,3,3
10557,625,664,678,828,669,715,296,395,415
9397,1991,2223,2164,2171,1888,2015,2759,3686,4119
100192204,1,2,1,1,1,0,0,2,3
221061,3713,3889,3856,4629,3659,4100,2396,3009,3487
8516,0,0,0,0,0,0,0,0,0
80013,917,1090,1028,1051,1045,1091,505,714,790
9317,1585,1843,1821,2293,2002,2460,1298,1638,2002
389941,88,110,100,116,109,125,0,0,2
101928701,0,1,2,0,0,0,0,0,0
6251,6350,6853,6684,5873,4967,5761,2401,3139,3971
8029,32,49,33,27,37,45,32,22,30
1787,481,505,595,532,534,570,192,253,335
100507347,105,102,92,83,68,89,30,41,42
7431,238984,247058,248848,217037,182907,202956,41876,57157,66157
338596,0,0,0,1,0,1,9,9,15
100128098,0,0,0,0,0,0,0,0,0
9200,484,514,570,729,531,682,385,593,747
102723166,20,15,17,17,15,19,7,8,8
8027,2302,2482,2435,2937,2375,2878,1459,1951,2428
653567,3,5,6,5,8,8,3,5,4
4360,1,0,0,0,2,0,0,0,1
574445,0,0,0,0,0,0,0,0,0
221074,1,0,0,0,0,0,0,0,0
100129213,0,0,0,0,0,0,0,0,0
783,9,12,16,13,14,8,5,8,1
221078,549,547,547,615,485,606,210,267,297
221079,1526,1650,1729,2416,2129,2315,1478,1797,2260
340895,14,28,34,10,18,17,5,4,6
101928834,0,0,0,0,0,0,0,0,0
84898,119,113,121,3160,2793,3104,1022,1198,1393
100616383,0,0,0,0,0,0,0,0,0
10529,295,287,344,546,440,525,133,197,173
387638,1,0,0,0,1,0,0,0,0
100128511,1,1,1,1,1,3,1,0,1
100302741,0,0,0,0,0,0,0,0,1
399726,295,292,292,465,328,398,193,259,283
100302129,0,1,0,0,0,1,0,0,0
387640,95,96,122,206,139,167,68,86,94
8028,1717,1918,1785,2138,1851,2121,1029,1300,1507
64215,1326,1354,1375,1523,1415,1561,524,704,869
340900,0,0,1,0,0,0,0,0,0
100189083,0,0,0,0,0,0,0,0,0
100130992,0,0,0,1,0,0,1,0,0
23412,578,579,610,739,583,681,250,356,325
100532731,0,0,0,0,0,0,0,0,0
648,67,66,58,124,65,112,27,28,37
9576,1,0,0,3,4,2,0,0,0
100499489,94,89,95,125,105,107,44,64,83
5305,4421,4880,4987,5570,4764,5410,2818,3748,4447
219681,0,0,0,0,0,0,83,110,100
22921,529,502,539,600,505,593,284,381,380
256297,0,0,0,0,0,0,0,0,0
256815,3,4,1,0,4,0,1,5,6
387642,0,0,0,0,0,0,0,0,0
100616217,0,0,0,0,0,0,0,0,0
220213,816,861,866,642,558,655,128,157,200
56243,2749,3200,3087,2951,2469,2775,1306,1611,2064
693188,0,0,0,0,0,0,0,0,0
57584,4889,5656,5574,5798,5048,5402,2031,2377,3168
56952,155,135,151,3,3,4,1569,2098,2279
219670,5,5,11,11,7,9,5,7,10
79896,405,402,426,455,372,479,379,493,499
101929025,0,0,0,0,0,0,0,0,0
100128811,0,0,0,0,0,0,0,0,0
57512,0,0,0,0,0,0,1,1,2
101929052,0,0,0,0,0,0,0,0,0
101929073,0,0,0,0,0,0,0,0,0
53904,0,0,0,0,0,0,681,877,976
2572,0,0,0,0,0,0,4,7,10
54518,4815,5093,4837,6618,5285,6058,3401,4528,5644
645528,0,3,0,1,1,0,0,0,0
731789,2,1,0,0,0,0,0,0,0
23590,517,649,573,786,648,686,259,409,406
10006,3059,3191,3161,3644,2827,3461,1670,2157,2649
387644,0,1,1,1,2,2,3,3,2
22852,769,922,925,1059,1007,1060,693,866,1003
10730,11075,12120,12128,14119,12167,13687,6673,8872,10053
84930,2985,3064,3170,3239,2722,3129,1180,1669,1949
91452,2329,2582,2579,3466,3058,3390,1132,1379,1597
387646,21,24,24,13,8,17,17,8,11
101060171,2,2,4,0,1,0,13,15,13
101929180,0,0,0,0,0,0,0,0,0
374308,0,0,0,0,0,0,0,0,0
22931,4666,5065,4994,5435,4715,5432,1843,2520,3042
283078,0,0,1,1,3,2,8,10,5
101929202,0,0,0,0,0,0,0,0,0
55130,19,19,16,0,0,0,103,144,125
143098,43,48,49,62,67,72,130,185,226
102465880,0,0,0,0,0,0,0,0,0
220906,588,576,564,745,643,694,609,882,1002
51322,6653,7404,7236,9003,7700,8882,4725,5977,7242
25805,701,709,684,1039,952,1047,587,845,947
101929218,0,0,0,0,0,0,0,0,0
100507605,0,0,0,0,0,0,0,0,0
283080,2,4,2,17,9,6,11,16,11
84569,0,0,0,0,0,0,0,0,0
102724316,749,822,825,971,739,867,375,543,592
6840,4466,5138,4810,9359,7904,8822,6730,8086,10384
693189,0,0,0,0,0,0,0,0,0
100126327,0,0,0,0,0,0,0,0,0
102724333,0,0,0,0,0,0,0,0,0
57608,10515,12507,11853,12553,11072,11854,1354,1651,2118
101929256,7,7,4,8,1,3,0,1,0
101929279,0,0,0,0,0,0,0,0,0
55149,1054,1192,1254,1422,1344,1323,825,1104,1241
729668,3,1,3,2,0,0,0,2,2
102466227,0,0,0,0,0,0,0,0,0
1326,435,462,494,444,406,447,75,83,81
119180,0,0,0,0,0,0,0,0,0
645954,214,272,229,462,378,420,376,471,609
220929,422,429,445,387,300,400,143,201,212
220930,145,145,171,155,144,173,43,44,48
6935,1158,1407,1376,1366,1264,1381,663,848,1028
100505502,0,0,0,1,0,0,0,0,0
94134,1431,1622,1676,1861,1618,1852,1427,1731,2105
3799,17042,19708,19653,24959,21970,24944,9725,13010,14815
80314,923,1085,980,1310,1230,1294,597,710,892
102031319,0,2,1,1,0,0,2,0,1
101929431,2,1,0,0,0,1,0,0,0
79741,301,306,306,382,327,354,172,308,291
3688,64750,75462,75264,82157,70569,82140,46110,58182,68029
8829,7860,8961,8740,11798,10114,11314,7907,9612,11268
100505583,0,0,0,0,0,0,0,0,0
56288,10075,11443,11235,11105,9412,10360,6113,7986,9261
100505601,4,2,1,3,3,4,3,9,7
8453,3748,4088,4169,4440,3690,4290,2302,2999,3454
100500890,0,0,0,0,0,0,0,0,0
1390,1035,1054,1081,1265,991,1263,418,522,571
219771,3801,4019,3973,4777,3957,4672,2303,2804,3357
219770,0,0,0,0,1,0,0,0,0
8325,647,669,666,215,171,203,49,64,80
100616500,0,0,0,0,0,0,0,0,0
102578074,5,1,2,1,0,0,0,0,0
91074,0,0,0,0,0,0,0,0,0
101929520,0,0,0,0,0,0,0,0,0
100288485,0,0,0,1,0,0,0,0,0
57209,442,481,490,633,482,616,509,656,774
100419868,0,0,0,0,0,0,0,0,1
219749,264,316,296,331,271,338,106,139,164
7581,607,709,717,764,660,761,687,810,943
7587,472,583,604,739,667,798,450,501,649
100129055,12,8,9,9,10,11,1,2,8
158160,122,117,129,146,133,150,83,85,124
285961,2,3,3,6,2,3,2,2,4
399744,110,124,107,176,127,147,156,197,293
399746,16,3,22,28,11,29,5,5,12
101929373,1,0,0,0,0,0,0,0,1
441666,133,163,167,203,169,190,178,231,290
414194,181,184,199,265,223,225,67,114,107
84856,292,280,281,308,259,251,207,307,291
100129482,288,366,377,388,382,409,496,578,712
7582,399,490,525,516,461,545,499,682,784
101929397,0,0,0,0,0,1,0,0,0
9790,4733,5464,5342,6694,5817,6265,4798,6290,7167
101929445,0,0,0,0,0,0,0,0,0
104266963,0,0,0,0,0,0,0,0,0
100847014,0,0,0,0,0,0,0,0,0
5979,0,0,0,0,0,1,4,3,9
55454,1432,1494,1531,1831,1617,1821,843,1099,1219
221002,4,2,3,1,0,2,68,83,124
53828,0,0,0,0,0,0,0,0,1
3185,17007,18124,17420,20356,16712,19036,16485,21159,24199
642819,94,102,116,88,79,106,61,92,105
8187,86,107,106,82,71,78,215,285,293
220992,78,81,67,87,96,98,46,72,66
414201,0,0,0,0,0,1,0,0,0
7580,334,360,320,309,259,298,362,536,586
414197,0,4,0,0,2,2,0,0,0
414208,9,7,9,8,8,7,5,9,11
10151,319,347,390,350,338,355,369,363,448
414260,0,0,0,3,2,4,0,0,0
100506835,0,0,0,5,9,8,0,0,0
283033,0,0,0,0,1,0,0,0,0
100130539,0,0,0,0,0,1,0,0,0
6387,2,1,1,4,7,7,0,0,0
220980,0,0,0,0,0,0,0,0,0
643236,0,1,0,0,0,0,0,0,1
83937,930,996,877,622,548,638,200,252,291
11067,1107,1165,1102,839,771,1056,9,30,34
220979,4,4,4,2,2,0,37,41,44
7570,643,709,718,62,58,47,1050,1327,1539
100133308,1,0,0,1,2,0,0,0,1
338579,0,0,0,0,0,0,0,0,0
100422988,0,0,0,0,0,0,0,0,0
105378283,0,0,0,0,0,0,0,0,0
79290,0,0,2,0,1,0,0,0,0
240,2,2,2,6,13,13,2,10,1
102724323,0,0,0,0,0,0,1,0,0
220972,1136,1214,1217,1619,1358,1530,1434,1758,2091
93550,205,218,217,440,378,391,309,466,477
253725,1380,1575,1521,1821,1574,1693,2118,2677,3228
119016,44,36,29,48,39,51,44,44,60
728407,63,81,74,119,98,101,109,100,119
100287932,4534,4571,4616,5462,4534,5140,3989,5409,5759
8031,12006,13105,12959,15455,13746,15370,13551,17923,19310
4477,0,1,1,1,0,1,0,0,1
653268,69,83,67,65,75,80,48,65,78
100996567,0,0,0,0,0,0,0,0,0
105378577,20,23,17,23,13,9,0,0,1
195977,0,0,0,0,0,0,0,0,0
100132929,18,10,5,34,27,25,17,43,31
728113,1472,1456,1483,824,678,707,157,233,256
643650,119,153,102,227,171,179,34,51,59
728643,64,57,71,169,129,145,133,145,182
5540,69,61,62,75,65,75,10,16,15
9721,1112,1291,1237,723,578,700,4,13,9
83849,42,43,39,50,38,42,39,46,60
414241,39,54,53,49,52,39,26,27,24
414212,2,1,0,1,1,1,2,0,0
399761,243,320,273,334,380,340,175,238,224
728798,0,0,0,0,0,1,5,5,16
26095,1,4,2,0,1,0,319,430,504
2662,0,0,0,0,0,0,0,0,0
2658,0,0,0,0,0,0,0,0,0
5949,0,2,0,0,0,4,2,0,0
118738,213,203,178,284,225,247,358,423,505
653145,163,185,154,167,137,161,53,61,77
100133093,1,0,0,4,0,1,0,2,0
642517,151,159,152,160,136,152,78,97,102
642826,72,80,90,107,116,91,70,87,124
1517,1,0,1,0,3,0,0,1,0
439965,903,1007,963,1029,930,1031,333,509,490
102724593,50,72,53,82,74,75,22,18,37
102724488,113,110,106,221,157,161,37,45,49
100996758,59,82,79,102,100,97,24,27,32
644054,1,0,1,2,0,1,4,0,2
414224,15,17,15,9,15,23,9,10,7
143162,0,0,0,1,2,1,0,5,2
5599,2179,2334,2342,2802,2479,2721,2240,2880,3227
58504,1800,1733,1774,1035,984,1000,154,210,256
57705,2,1,0,0,0,2,0,2,1
474354,0,0,0,0,0,0,0,0,0
100422895,0,0,0,0,0,0,0,0,0
196740,835,930,932,3576,3139,3787,1527,1901,2221
100506733,0,0,1,2,2,0,0,1,0
170370,2,0,0,5,3,0,0,1,1
170371,488,436,485,1536,1341,1635,194,260,260
100506769,0,0,0,0,0,0,0,0,0
118461,0,0,0,0,0,0,0,0,0
644168,0,0,0,0,2,0,0,0,1
2074,177,217,197,303,253,287,360,451,520
267004,0,0,0,0,0,0,0,0,0
101243544,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0,1
6572,0,0,0,0,0,0,0,0,0
282966,0,0,0,0,0,0,0,0,0
55753,6,4,5,81,90,102,674,795,823
8505,1986,2151,2212,2644,2329,2579,1816,2421,2716
100652748,324,318,329,417,363,378,313,437,463
414189,253,268,270,346,291,317,222,289,387
100421577,20,22,21,38,36,33,29,49,39
387680,3941,4289,4222,4983,4377,4983,4681,6117,7003
56624,29,34,28,48,44,51,36,41,50
259230,1292,1359,1320,1690,1502,1711,722,971,1015
104355295,12,35,19,44,55,43,24,37,44
653308,239,273,303,372,389,387,314,438,494
29974,1,0,0,3,1,1,2,1,0
5592,0,1,1,0,0,0,11,8,21
102724719,0,0,0,0,0,0,0,0,0
693190,0,0,0,0,0,0,0,0,0
23283,1475,1628,1579,2063,1751,1950,1809,2165,2480
100506939,0,0,0,0,0,0,41,67,73
22943,1,0,0,0,0,0,4933,6875,7552
101928687,0,0,0,0,0,0,0,2,0
4153,7,15,10,28,15,26,0,0,0
65217,0,0,0,1,0,0,0,0,1
100302192,0,0,0,0,0,0,0,0,0
100463289,0,0,0,0,0,0,0,0,0
11130,6105,6481,6288,7754,6569,7651,4879,6448,7079
100500834,0,0,0,0,0,0,0,0,0
253430,754,776,827,908,792,889,1014,1161,1420
55847,1332,1412,1333,1573,1340,1587,1518,2114,2212
7321,1035,1064,1061,1086,991,1151,1183,1553,1814
7019,2869,3282,3296,4020,3521,4004,4501,5942,6766
80114,7519,8675,8432,11876,10061,11130,13889,17284,20267
728640,29,31,25,32,27,27,16,33,27
100507008,1,0,0,0,2,1,1,1,0
84457,0,0,0,0,0,0,62,84,100
220965,2,5,4,2,3,4,2,1,1
220963,0,0,0,10,3,12,370,475,580
100507027,0,0,0,0,0,0,1,1,0
8030,3409,3748,3601,4500,3937,4454,3126,3782,4675
283025,0,0,0,0,0,0,0,0,0
288,4,9,1,6,12,12,95,129,143
983,8194,8355,8836,8476,7713,8537,5809,8297,8673
9886,685,721,653,849,703,803,1058,1295,1480
100507058,0,0,0,0,0,0,0,0,0
219623,0,0,0,0,0,0,0,0,0
101928781,0,0,0,0,0,0,0,0,0
219621,0,0,0,2,3,0,10,9,8
84159,593,653,610,544,500,583,490,657,765
219790,919,1010,1069,1280,1103,1257,1482,1764,2088
283045,0,0,0,0,0,0,0,0,0
22891,707,910,831,864,697,871,540,683,770
84890,3141,3417,3237,3860,3123,3664,1745,2307,2503
1959,19,10,16,23,26,35,84,97,82
29982,1444,1442,1450,1668,1436,1606,1130,1557,1882
221037,2395,2864,2863,3312,3204,3391,4145,4831,6186
100302150,0,0,0,0,0,1,0,0,0
84989,18,6,14,27,16,19,11,23,26
221035,3334,3890,3806,4384,4074,4425,3317,4143,4834
305,340,406,322,625,337,533,274,434,514
101928887,0,0,0,0,0,0,0,0,0
101928913,14,18,13,10,12,18,23,34,37
29119,8,5,5,1,0,5,6,8,10
101928961,0,0,0,0,0,0,0,0,0
347731,0,0,0,1,0,0,1,1,0
102466814,0,0,0,0,0,0,0,0,0
100189279,0,0,0,0,0,0,0,0,0
56521,41,38,46,141,114,123,135,190,195
23411,1427,1457,1402,1883,1728,1954,1451,1897,2216
26091,4179,4630,4689,4380,3897,4482,3027,3879,4489
84665,6,12,7,10,5,4,4,16,9
220202,0,0,0,0,0,0,0,1,1
64081,114,130,112,193,180,205,187,241,217
3189,8900,9422,10042,11523,9928,11092,9162,11990,13104
55680,830,925,949,1126,1016,1192,749,993,1157
1763,1097,1298,1285,1604,1447,1559,1500,2138,2334
8034,546,630,587,633,555,722,614,795,914
80312,51,61,61,70,65,87,149,185,189
55749,4548,5091,5233,6477,5626,6197,5165,6456,7763
692211,0,0,0,1,3,0,2,0,4
100302273,0,0,0,0,0,0,0,0,0
219736,18,25,20,92,76,88,258,301,319
79009,2550,2735,2775,2814,2584,2910,2510,3523,3787
9188,15786,18938,18252,22600,20500,21819,16332,21111,25082
26128,3430,3788,3789,4537,3821,4339,2186,3176,3534
5552,5,2,3,330,271,274,9,38,38
9559,6824,7011,7253,8268,7245,8248,6382,8286,9598
6832,1506,1727,1667,1980,1581,1795,1663,2435,2724
101928994,1,2,1,1,3,2,3,3,5
80201,1598,1596,1629,4048,3293,3818,7155,8883,10252
3098,10580,11541,11017,11108,9617,10221,6359,8097,9527
6865,2,5,3,4,4,4,23,35,28
23555,123,111,107,342,310,344,1290,1647,1917
50674,0,0,0,0,0,0,0,0,0
219738,173,215,204,355,263,322,292,389,441
1305,53,62,41,79,84,74,0,0,0
55506,10,8,8,11,1,9,1979,2657,3002
84883,1461,1449,1492,2091,1628,1857,1742,2256,2428
219743,1214,1153,1143,1133,934,1017,952,1145,1263
56681,7113,7581,7553,8983,7507,8920,6173,8364,9352
5464,4675,4929,5028,5068,4240,4904,4426,6310,6731
64106,0,0,0,0,0,0,0,0,1
55222,734,807,748,648,545,583,1351,1633,1892
1979,5281,5892,5926,6939,5917,6700,4632,5731,6953
4838,1,1,4,2,2,4,0,1,0
27143,3,3,4,29,22,18,1,0,4
5551,0,0,0,6,8,11,0,0,0
140766,9,10,5,20,23,21,1,2,2
219793,0,0,0,0,0,0,0,0,0
8879,3921,4283,4187,5213,4616,5260,3598,4526,5348
5092,6030,5845,5906,5968,4800,5396,3026,4260,4638
219699,90,92,73,270,244,293,7,4,7
728978,0,0,0,0,0,0,0,0,0
55315,129,120,111,223,150,201,179,219,297
64072,0,1,1,0,4,3,1,2,0
102723377,0,0,0,0,0,0,0,0,0
414152,0,0,0,0,0,0,0,0,0
64115,53,55,49,123,76,113,1046,1277,1397
102465689,0,0,0,0,0,0,0,0,0
5660,25720,27525,27219,35810,30904,36454,41554,54265,58624
9469,7340,8128,7777,10847,9399,10129,2782,3358,4301
9806,2,8,6,8,7,9,21,23,18
51008,1167,1265,1265,1446,1274,1388,1111,1488,1587
119504,2865,2814,2892,3009,2612,3094,2598,3604,3937
54541,9612,9393,9455,7373,6368,8106,1914,2381,2545
54788,4192,4255,4185,4699,3884,4393,2897,3804,4365
10367,2921,3072,3007,3701,3091,3624,3956,5105,5879
90550,2328,2346,2465,2580,2126,2579,2856,3712,4375
100616286,0,0,0,0,0,0,0,0,0
170392,0,1,0,0,0,0,3,2,0
84647,0,0,0,0,0,0,2,0,0
5033,4167,4580,4643,6084,5426,6577,1979,2653,2983
25961,285,245,275,301,223,298,75,100,127
11319,2300,2603,2503,2656,2335,2711,1985,2784,3211
317662,415,453,436,521,395,505,348,503,529
23234,4633,4720,4876,5221,4467,5003,3381,4761,5092
414245,49,37,44,123,71,92,7,19,13
51021,3176,3133,3127,3924,3233,3651,2741,3731,4067
118491,32,25,22,29,22,38,83,102,103
310,7811,8343,8630,9241,7562,8639,6176,8062,9061
118490,32,18,27,38,38,25,27,24,33
5532,2585,2845,2846,3226,2695,3103,1937,2570,2887
159195,1614,1772,1818,1917,1762,1935,1692,1876,2629
58529,0,0,0,0,0,0,2,1,2
79933,5,2,2,4,9,11,21,15,33
729092,75,71,81,84,80,75,36,74,62
729096,46,60,56,81,59,81,60,59,92
2749,113,147,107,98,108,107,93,92,137
9632,8944,9678,9370,10680,9010,10259,5601,6878,8117
170384,928,1006,971,1386,1195,1305,363,509,568
118487,1225,1227,1288,1331,1096,1263,955,1379,1504
23053,1338,1450,1328,1594,1330,1513,1709,1951,2357
100507331,10,15,17,12,12,10,3,6,7
8509,489,531,502,608,519,531,400,474,530
818,2092,2102,2101,2570,2118,2454,1938,2337,2780
5328,2453,2833,2719,1891,1757,1993,8525,11307,13068
414236,17,19,22,9,15,11,17,14,14
7414,23221,26120,24928,24228,21424,23460,32607,38368,49387
26985,5638,6098,6163,6569,5725,6317,3629,4769,5763
132,2719,2854,2902,3529,2960,3340,2164,3007,3450
102723439,41,38,31,32,31,38,21,28,38
